cu_num,M,N,K,q_dtype_w,kernelId,splitK,us,kernelName,tflops,bw,errRatio
80,4096,4608,7168,torch.float8_e4m3fnuz,85,0,715.7879,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3780.21,139.90,0
80,4096,7168,256,torch.float8_e4m3fnuz,71,0,85.7258,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1753.54,718.61,0
80,4096,7168,2048,torch.float8_e4m3fnuz,71,0,345.3094,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3482.65,236.86,0
80,4096,7168,2304,torch.float8_e4m3fnuz,71,0,379.4759,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3565.22,223.13,0
80,4096,8192,1024,torch.float8_e4m3fnuz,71,0,227.2969,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3023.34,350.61,0
80,4096,9216,4096,torch.float8_e4m3fnuz,71,0,812.5832,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3805.61,160.01,0
80,4096,11264,1536,torch.float8_e4m3fnuz,71,0,417.0421,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3398.55,277.83,0
80,4240,9216,4096,torch.float8_e4m3fnuz,93,0,903.6056,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3542.58,147.48,0
80,8192,512,7168,torch.float8_e4m3fnuz,85,0,195.7643,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3071.53,361.55,0
80,8192,576,7168,torch.float8_e4m3fnuz,93,0,191.4823,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3532.74,377.51,0
80,8192,1280,8192,torch.float8_e4m3fnuz,71,0,452.4299,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3797.24,217.86,0
80,8192,1536,7168,torch.float8_e4m3fnuz,72,0,501.1581,a8w8_bpreshuffle_256x64x256x64_16x16_16x16_4x64x1_4x64x1_1x16x1x16_8x8x1_1x2_intrawave_v1,3599.44,189.35,0
80,8192,2112,7168,torch.float8_e4m3fnuz,68,0,649.3748,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3819.59,167.03,0
80,8192,2240,7168,torch.float8_e4m3fnuz,69,0,857.9718,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,3066.15,129.93,0
80,8192,3072,1536,torch.float8_e4m3fnuz,71,0,235.4545,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3283.41,287.25,0
80,8192,4096,512,torch.float8_e4m3fnuz,71,0,140.1016,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2452.49,523.91,0
80,8192,4608,7168,torch.float8_e4m3fnuz,93,0,1405.0902,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3851.47,119.03,0
80,8192,7168,256,torch.float8_e4m3fnuz,71,0,158.8437,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1892.73,764.10,0
80,8192,7168,2048,torch.float8_e4m3fnuz,71,0,665.8308,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3612.30,223.63,0
80,8192,7168,2304,torch.float8_e4m3fnuz,71,0,736.4592,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3674.11,207.52,0
80,8192,8192,1024,torch.float8_e4m3fnuz,71,0,434.801,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3160.96,347.27,0
80,8192,11264,1536,torch.float8_e4m3fnuz,71,0,818.2792,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3464.19,262.05,0
80,16384,512,7168,torch.float8_e4m3fnuz,85,0,354.1062,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3396.13,389.40,0
80,16384,576,7168,torch.float8_e4m3fnuz,68,0,372.1747,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3635.16,377.36,0
80,16384,1280,8192,torch.float8_e4m3fnuz,71,0,902.6619,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3806.49,206.77,0
80,16384,1536,7168,torch.float8_e4m3fnuz,68,0,940.0969,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3837.66,190.17,0
80,16384,2112,7168,torch.float8_e4m3fnuz,93,0,1284.8613,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3860.87,157.05,0
80,16384,2240,7168,torch.float8_e4m3fnuz,69,0,1644.8521,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,3198.67,125.78,0
80,16384,3072,1536,torch.float8_e4m3fnuz,71,0,450.9699,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3428.58,289.48,0
80,16384,4096,512,torch.float8_e4m3fnuz,71,0,268.2002,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2562.25,539.54,0
80,16384,4608,4096,torch.float8_e4m3fnuz,93,0,1613.6388,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3832.80,146.86,0
80,16384,4608,7168,torch.float8_e4m3fnuz,93,0,2770.8265,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3906.17,108.80,0
80,16384,7168,256,torch.float8_e4m3fnuz,71,0,306.2344,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1963.51,786.69,0
80,16384,7168,2048,torch.float8_e4m3fnuz,71,0,1322.9659,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3636.04,214.00,0
80,16384,7168,2304,torch.float8_e4m3fnuz,71,0,1464.8949,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3694.23,197.38,0
80,16384,8192,1024,torch.float8_e4m3fnuz,71,0,849.5169,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3235.70,345.61,0
80,16384,9216,4096,torch.float8_e4m3fnuz,71,0,3218.0651,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3843.77,126.43,0
80,16384,11264,1536,torch.float8_e4m3fnuz,72,0,1650.9527,a8w8_bpreshuffle_256x64x256x64_16x16_16x16_4x64x1_4x64x1_1x16x1x16_8x8x1_1x2_intrawave_v1,3433.99,249.29,0
80,20480,512,7168,torch.float8_e4m3fnuz,70,0,411.9813,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3648.80,416.14,0
80,20480,576,7168,torch.float8_e4m3fnuz,68,0,439.759,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3845.61,396.86,0
80,20480,1536,7168,torch.float8_e4m3fnuz,93,0,1157.9543,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3894.55,190.62,0
80,20480,3072,1536,torch.float8_e4m3fnuz,71,0,557.954,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3463.97,290.36,0
80,20480,4096,512,torch.float8_e4m3fnuz,71,0,331.5621,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2590.75,543.96,0
80,20480,4608,7168,torch.float8_e4m3fnuz,68,0,3421.2891,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3954.40,107.73,0
80,20480,7168,256,torch.float8_e4m3fnuz,71,0,381.5807,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1969.75,787.98,0
80,20480,7168,2048,torch.float8_e4m3fnuz,71,0,1639.9077,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3666.64,213.56,0
80,20480,7168,2304,torch.float8_e4m3fnuz,71,0,1805.4245,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3746.80,197.90,0
80,32768,512,7168,torch.float8_e4m3fnuz,70,0,664.7692,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3618.07,409.32,0
80,32768,2112,7168,torch.float8_e4m3fnuz,93,0,2566.2639,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3866.08,151.36,0
80,32768,2240,7168,torch.float8_e4m3fnuz,69,0,3196.032,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,3292.42,124.45,0
80,32768,4096,512,torch.float8_e4m3fnuz,71,0,523.3298,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2626.24,549.00,0
80,32768,4608,4096,torch.float8_e4m3fnuz,93,0,3207.2182,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3856.77,141.89,0
80,32768,4608,7168,torch.float8_e4m3fnuz,68,0,5527.6346,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3916.08,103.10,0
80,32768,7168,256,torch.float8_e4m3fnuz,71,0,600.9077,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2001.29,798.77,0
80,32768,7168,2304,torch.float8_e4m3fnuz,71,0,2907.7206,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3722.27,193.20,0
80,32768,9216,4096,torch.float8_e4m3fnuz,68,0,6437.3643,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3843.03,120.54,0
80,32768,11264,1536,torch.float8_e4m3fnuz,72,0,3296.9348,a8w8_bpreshuffle_256x64x256x64_16x16_16x16_4x64x1_4x64x1_1x16x1x16_8x8x1_1x2_intrawave_v1,3439.17,244.42,0
80,49152,2112,7168,torch.float8_e4m3fnuz,93,0,3805.7733,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3910.39,151.11,0
80,49152,2240,7168,torch.float8_e4m3fnuz,69,0,4812.8899,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,3279.53,122.29,0
80,49152,11264,1536,torch.float8_e4m3fnuz,71,0,4796.016,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3546.29,250.23,0
80,65536,2112,7168,torch.float8_e4m3fnuz,93,0,5062.5452,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3919.52,150.46,0
80,65536,2240,7168,torch.float8_e4m3fnuz,69,0,6365.1402,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,3306.34,122.45,0
80,65536,11264,1536,torch.float8_e4m3fnuz,71,0,6394.7949,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3546.23,249.32,0
80,73728,2112,7168,torch.float8_e4m3fnuz,93,0,5700.3689,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3916.08,150.00,0
80,73728,2240,7168,torch.float8_e4m3fnuz,69,0,7155.8623,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,3308.62,122.26,0
80,73728,11264,1536,torch.float8_e4m3fnuz,71,0,7197.2388,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3544.71,248.91,0
80,131072,2112,7168,torch.float8_e4m3fnuz,93,0,10093.2233,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3931.90,149.44,0
80,131072,2240,7168,torch.float8_e4m3fnuz,69,0,12728.0402,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,3306.93,121.21,0
80,131072,11264,1536,torch.float8_e4m3fnuz,71,0,12851.8716,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3529.05,246.77,0
